"","code_com","popnum"
"1699","754",3679
"1700","168",2202
"1701","315",418
"1702","002",3933
"1703","050",2326
"1704","148",4823
"1705","092",5208
"1706","059",3624
"1707","221",5001
"1708","037",4159
"1709","091",1907
"1710","121",321
"1711","461",4048
"1712","557",2153
"1713","038",366
"1714","022",4233
"1715","477",3928
"1716","671",3348
"1717","083",322
"1718","055",226
"1719","168",3235
"1720","020",4629
"1721","300",149
"1722","440",1434
"1723","472",3033
"1724","092",2089
"1725","331",4027
"1726","375",1272
"1727","124",355
"1728","316",2176
"1729","122",1049
"1730","213",4539
"1731","186",2930
"1732","210",3125
"1733","040",2986
"1734","533",456
"1735","046",1298
"1736","527",4915
"1737","307",152
"1738","034",281
"1739","208",3624
"1740","363",4371
"1741","139",295
"1742","300",3150
"1743","236",2895
"1744","468",5298
"1745","145",4299
"1746","312",5255
"1747","088",4735
"1748","446",3260
"1749","003",3046
"1750","248",1067
"1751","281",3252
"1752","405",5153
"1753","306",1461
"1754","513",1353
"1755","221",5286
"1756","360",1856
"1757","056",1395
"1758","236",2902
"1759","140",988
"1760","273",906
"1761","174",4166
"1762","435",3267
"1763","124",3706
"1764","145",5099
"1765","132",2124
"1766","002",1920
"1767","069",3894
"1768","124",4123
"1769","558",2497
"1770","355",1017
"1771","049",1216
"1772","539",5182
"1773","085",2291
"1774","080",5323
"1775","142",4703
"1776","146",5345
"1777","432",2556
"1778","286",1934
"1779","190",4398
"1780","467",47
"1781","504",446
"1782","478",2202
"1783","029",1025
"1784","623",2275
"1785","339",1964
"1786","201",2066
"1787","182",3925
"1788","193",518
"1789","087",4474
"1790","126",1394
"1791","285",4136
"1792","078",209
"1793","551",3333
"1794","228",4837
"1795","443",5201
"1796","146",4805
"1797","300",685
"1798","042",5581
"1799","538",4211
"1800","062",4877
"1801","214",2936
"1802","249",5297
"1803","274",3267
"1804","120",3611
"1805","807",2404
"1806","117",2816
"1807","292",5413
"1808","159",4464
"1809","228",1525
"1810","287",4089
"1811","058",5359
"1812","071",3476
"1813","083",3108
"1814","109",1995
"1815","242",708
"1816","123",1989
"1817","044",1647
"1818","269",1948
"1819","011",60
"1820","358",2234
"1821","210",4120
"1822","112",325
"1823","135",2036
"1824","089",3706
"1825","064",5059
"1826","095",972
"1827","115",1340
"1828","080",597
"1829","502",4802
"1830","604",3293
"1831","035",2176
"1832","127",1199
"1833","081",4222
"1834","496",1096
"1835","332",2484
"1836","140",440
"1837","054",4089
"1838","146",4170
"1839","066",25
"1840","492",4180
"1841","159",4546
"1842","109",3852
"1843","314",2193
"1844","877",1539
"1845","533",3
"1846","050",4106
"1847","154",1363
"1848","070",3775
"1849","234",5283
"1850","037",4245
"1851","251",4451
"1852","162",1763
"1853","334",1801
"1854","249",4013
"1855","208",5146
"1856","205",4180
"1857","285",195
"1858","022",3995
"1859","101",2002
"1860","061",1867
"1861","237",4997
"1862","740",2116
"1863","233",2424
"1864","146",2042
"1865","589",2357
"1866","325",5591
"1867","183",678
"1868","625",5554
"1869","313",820
"1870","037",2535
"1871","511",2963
"1872","092",3618
"1873","312",5237
"1874","054",3140
"1875","612",4861
"1876","142",1915
"1877","343",617
"1878","563",1478
"1879","125",847
"1880","448",4085
"1881","121",1928
"1882","215",5615
"1883","051",4716
"1884","257",1739
"1885","520",5500
"1886","012",3039
"1887","751",2556
"1888","221",2234
"1889","694",4499
"1890","242",5630
"1891","263",5419
"1892","064",120
"1893","137",4398
"1894","127",2438
"1895","013",3439
"1896","299",2269
"1897","800",3194
"1898","352",1135
"1899","216",914
"1900","198",1932
"1901","344",4494
"1902","112",61
"1903","371",146
"1904","177",3809
"1905","376",5182
"1906","090",1715
"1907","035",1611
"1908","441",2286
"1909","283",415
"1910","314",4961
"1911","096",4943
"1912","432",3180
"1913","080",2576
"1914","066",149
"1915","152",4908
"1916","315",52
"1917","355",524
"1918","040",246
"1919","420",4510
"1920","201",5150
"1921","276",3754
"1922","008",5399
"1923","360",1682
"1924","542",5086
"1925","333",2672
"1926","174",283
"1927","226",2218
"1928","552",2291
"1929","568",713
"1930","376",2366
"1931","206",3628
"1932","498",2972
"1933","184",4822
"1934","573",3324
"1935","119",2146
"1936","030",3073
"1937","027",1758
"1938","085",4411
"1939","132",4141
"1940","733",2777
"1941","146",678
"1942","115",2739
"1943","196",3658
"1944","024",246
"1945","213",3955
"1946","167",534
"1947","627",2222
"1948","028",3269
"1949","425",341
"1950","319",3876
"1951","071",2047
"1952","128",1833
"1953","105",4688
"1954","106",4506
"1955","237",1298
"1956","174",3241
"1957","083",2202
"1958","163",1617
"1959","547",1763
"1960","245",5167
"1961","178",2495
"1962","388",2605
"1963","718",2176
"1964","521",700
"1965","053",2668
"1966","085",3391
"1967","119",1881
"1968","167",5320
"1969","388",5418
"1970","166",4566
"1971","011",3574
"1972","217",5237
"1973","021",2795
"1974","171",3540
"1975","153",3134
"1976","030",2484
"1977","083",1014
"1978","116",1796
"1979","094",3765
"1980","532",4893
"1981","234",955
"1982","249",3354
"1983","073",4372
"1984","065",1716
"1985","099",4961
"1986","049",4456
"1987","490",1634
"1988","275",2188
"1989","097",2748
"1990","067",2065
"1991","395",2816
"1992","074",5319
"1993","098",3980
"1994","101",2337
"1995","264",4189
"1996","237",1594
"1997","412",4816
"1998","025",5632
"1999","879",2089
"2000","084",368
"2001","093",2459
"2002","296",3754
"2003","577",3099
"2004","333",1208
"2005","003",2504
"2006","006",883
"2007","124",2678
"2008","443",5377
"2009","035",3597
"2010","002",2688
"2011","039",3980
"2012","099",3186
"2013","271",883
"2014","024",131
"2015","045",4336
"2016","045",4464
"2017","003",835
"2018","491",2477
"2019","031",264
"2020","247",2953
"2021","285",665
"2022","388",1744
"2023","067",2678
"2024","004",1791
"2025","182",3279
"2026","302",914
"2027","302",5675
"2028","233",1885
"2029","093",291
"2030","219",2248
"2031","277",2996
"2032","171",1684
"2033","317",4336
"2034","225",2594
"2035","005",88
"2036","204",1743
"2037","473",501
"2038","281",1539
"2039","436",2786
"2040","236",3711
"2041","105",710
"2042","338",3238
"2043","278",5450
"2044","154",694
"2045","111",3867
"2046","203",1406
"2047","270",129
"2048","026",3047
"2049","018",5531
"2050","449",5114
"2051","533",5477
"2052","046",1970
"2053","241",2124
"2054","337",2972
"2055","048",1228
"2056","210",1453
"2057","009",5026
"2058","236",465
"2059","580",3652
"2060","247",4736
"2061","539",2316
"2062","128",2528
"2063","536",163
"2064","532",5026
"2065","232",650
"2066","184",1239
"2067","466",567
"2068","278",25
"2069","246",4386
"2070","591",958
"2071","311",570
"2072","303",3556
"2073","386",3279
"2074","294",3882
"2075","321",3850
"2076","041",972
"2077","339",2099
"2078","070",4166
"2079","446",3603
"2080","187",5657
"2081","055",2871
"2082","167",237
"2083","207",1858
"2084","387",681
"2085","347",2971
"2086","224",2663
"2087","419",941
"2088","319",5163
"2089","255",2930
"2090","078",4901
"2091","094",3394
"2092","184",4017
"2093","196",4968
"2094","126",3914
"2095","150",2138
"2096","078",5407
"2097","322",321
"2098","009",5523
"2099","158",2959
"2100","137",4800
"2101","814",3781
"2102","230",1500
"2103","200",5534
"2104","691",3252
"2105","179",5305
"2106","209",3711
"2107","041",2787
"2108","010",4770
"2109","007",299
"2110","593",5653
"2111","406",1017
"2112","256",4805
"2113","092",1074
"2114","089",2970
"2115","414",951
"2116","422",4131
"2117","193",4927
"2118","452",3986
"2119","080",298
"2120","527",1127
"2121","785",5553
"2122","325",110
"2123","559",1932
"2124","160",4033
"2125","186",4180
"2126","164",4008
"2127","346",599
"2128","147",2024
"2129","193",501
"2130","129",5082
"2131","642",2291
"2132","157",2019
"2133","221",3245
"2134","180",1447
"2135","152",1583
"2136","131",861
"2137","058",2176
"2138","263",3392
"2139","450",4715
"2140","173",537
"2141","188",220
"2142","242",5258
"2143","124",2106
"2144","134",4233
"2145","294",4427
"2146","431",88
"2147","151",283
"2148","494",4152
"2149","129",4896
"2150","412",4805
"2151","354",3802
"2152","113",1461
"2153","203",4078
"2154","336",226
"2155","575",3402
"2156","240",3603
"2157","300",4514
"2158","396",4579
"2159","220",2770
"2160","035",212
"2161","052",400
"2162","153",819
"2163","283",230
"2164","241",1394
"2165","028",305
"2166","489",1881
"2167","615",1326
"2168","014",1825
"2169","006",2622
"2170","523",4865
"2171","097",5191
"2172","148",5395
"2173","524",548
"2174","401",5435
"2175","278",1425
"2176","266",1776
"2177","013",1001
"2178","193",1967
"2179","166",3073
"2180","110",5644
"2181","115",226
"2182","088",3871
"2183","003",5313
"2184","176",3618
"2185","618",3224
"2186","154",4921
"2187","379",1272
"2188","402",2955
"2189","067",253
"2190","594",548
"2191","029",3386
"2192","308",2612
"2193","076",3844
"2194","017",2912
"2195","111",3896
"2196","596",2662
"2197","553",332
"2198","152",3270
"2199","077",321
"2200","223",3214
"2201","290",2588
"2202","061",975
"2203","262",2576
"2204","113",3933
"2205","330",3064
"2206","531",4412
"2207","340",823
"2208","287",5485
"2209","018",4061
"2210","202",1527
"2211","085",2036
"2212","496",2316
"2213","010",617
"2214","139",173
"2215","414",5448
"2216","488",3684
"2217","124",2126
"2218","301",4299
"2219","003",14
"2220","226",4865
"2221","574",5060
"2222","522",5086
"2223","456",1951
"2224","027",2236
"2225","324",418
"2226","346",1932
"2227","288",1525
"2228","123",3753
"2229","587",2303
"2230","255",1995
"2231","065",5630
"2232","266",5504
"2233","142",1096
"2234","297",1969
"2235","004",2138
"2236","379",2076
"2237","063",4058
"2238","085",5459
"2239","102",4843
"2240","140",1747
"2241","020",4061
"2242","444",1932
"2243","315",880
"2244","121",1158
"2245","093",282
"2246","302",678
"2247","073",1368
"2248","684",5389
"2249","395",4061
"2250","028",785
"2251","265",4891
"2252","186",5428
"2253","635",1529
"2254","015",1013
"2255","293",4813
"2256","097",2146
"2257","041",1593
"2258","140",3193
"2259","124",676
"2260","219",4305
"2261","023",771
"2262","177",2912
"2263","234",1025
"2264","253",5504
"2265","621",3402
"2266","462",5419
"2267","172",371
"2268","105",1837
"2269","136",170
"2270","072",3477
"2271","239",482
"2272","390",2577
"2273","189",1
"2274","102",4721
"2275","380",1495
"2276","091",1924
"2277","286",4494
"2278","392",4267
"2279","190",2949
"2280","121",927
"2281","151",3326
"2282","544",2638
"2283","122",2358
"2284","026",2505
"2285","042",1967
"2286","458",3093
"2287","121",4424
"2288","527",653
"2289","386",1763
"2290","175",694
"2291","435",1158
"2292","557",3537
"2293","382",4928
"2294","268",2183
"2295","063",4378
"2296","047",4191
"2297","023",198
"2298","318",3490
"2299","095",547
"2300","064",2398
"2301","190",5553
"2302","337",1385
"2303","018",3835
"2304","179",518
"2305","683",617
"2306","032",4990
"2307","330",899
"2308","145",3145
"2309","475",2048
"2310","427",3334
"2311","134",4566
"2312","176",1406
"2313","013",321
"2314","488",2737
"2315","333",2739
"2316","179",5509
"2317","141",2576
"2318","246",567
"2319","114",309
"2320","569",2193
"2321","215",1889
"2322","260",5438
"2323","129",3401
"2324","144",4574
"2325","332",564
"2326","081",2748
"2327","043",1457
"2328","162",5476
"2329","126",2862
"2330","284",2633
"2331","098",581
"2332","479",383
"2333","280",4750
"2334","206",1097
"2335","124",4238
"2336","101",298
"2337","273",5116
"2338","675",1818
"2339","198",5115
"2340","285",3574
"2341","700",5479
"2342","142",2054
"2343","245",4510
"2344","068",1980
"2345","048",4293
"2346","188",5578
"2347","193",438
"2348","192",1316
"2349","147",2538
"2350","346",1447
"2351","152",2246
"2352","012",4245
"2353","041",5075
"2354","052",5086
"2355","135",4017
"2356","260",4657
"2357","072",4094
"2358","175",2089
"2359","360",450
"2360","256",768
"2361","092",3512
"2362","412",3025
"2363","320",4708
"2364","090",449
"2365","019",3735
"2366","473",5484
"2367","109",139
"2368","156",4094
"2369","143",5439
"2370","321",2240
"2371","352",2678
"2372","111",4336
"2373","118",4159
"2374","230",2565
"2375","253",2879
"2376","012",3628
"2377","116",2526
"2378","008",4901
"2379","025",1901
"2380","046",547
"2381","136",1214
"2382","038",1199
"2383","207",2852
"2384","191",2946
"2385","359",4384
"2386","202",3170
"2387","159",5508
"2388","144",3893
"2389","186",4138
"2390","047",567
"2391","254",617
"2392","305",5196
"2393","174",2126
"2394","405",3652
"2395","177",569
"2396","261",581
"2397","171",4583
"2398","154",1431
"2399","641",1647
"2400","319",3953
"2401","672",4866
"2402","243",1672
"2403","022",529
"2404","182",4176
"2405","104",333
"2406","227",1801
"2407","139",4993
"2408","073",1004
"2409","056",868
"2410","073",4409
"2411","731",1475
"2412","029",2176
"2413","333",1171
"2414","211",1063
"2415","688",294
"2416","137",1368
"2417","187",4926
"2418","236",465
"2419","246",1739
"2420","406",2424
"2421","061",4603
"2422","180",255
"2423","111",1228
"2424","257",3266
"2425","197",1074
"2426","529",2565
"2427","206",1813
"2428","316",3039
"2429","145",4381
"2430","024",2018
"2431","004",1711
"2432","005",3633
"2433","195",3354
"2434","820",1288
"2435","297",4022
"2436","127",511
"2437","572",1799
"2438","017",4378
"2439","082",5225
"2440","038",11
"2441","433",3732
"2442","366",2830
"2443","566",4180
"2444","134",2036
"2445","095",5087
"2446","274",226
"2447","438",4805
"2448","049",3969
"2449","233",4484
"2450","048",5001
"2451","592",2612
"2452","524",4893
"2453","214",4
"2454","032",2424
"2455","524",2358
"2456","156",4692
"2457","437",4624
"2458","068",734
"2459","078",4196
"2460","680",631
"2461","115",2921
"2462","423",3441
"2463","025",877
"2464","131",2384
"2465","432",1420
"2466","180",4026
"2467","166",4202
"2468","051",5357
"2469","197",4105
"2470","029",4974
"2471","812",1942
"2472","342",1084
"2473","348",2063
"2474","351",1593
"2475","259",3284
"2476","435",734
"2477","226",4884
"2478","272",2987
"2479","086",2155
"2480","423",548
"2481","132",4654
"2482","228",5297
"2483","031",326
"2484","022",2346
"2485","286",4533
"2486","123",1063
"2487","101",4070
"2488","681",4631
"2489","320",3618
"2490","273",868
"2491","007",434
"2492","202",666
"2493","639",3474
"2494","132",5300
"2495","001",2069
"2496","321",768
"2497","692",2565
"2498","783",819
"2499","592",1658
"2500","683",4636
"2501","087",4696
"2502","356",219
"2503","108",3180
"2504","072",2714
"2505","192",2099
"2506","184",4273
"2507","584",4688
"2508","058",4579
"2509","581",4502
"2510","054",2469
"2511","004",3422
"2512","430",5395
"2513","294",4072
"2514","207",3697
"2515","314",1568
"2516","167",971
"2517","060",1500
"2518","302",2103
"2519","283",465
"2520","112",4740
"2521","139",944
"2522","485",1920
"2523","381",2469
"2524","591",3055
"2525","108",226
"2526","382",5345
"2527","001",2759
"2528","583",2126
"2529","195",1174
"2530","219",1611
"2531","239",4017
"2532","125",3902
"2533","056",1083
"2534","079",3264
"2535","540",467
"2536","067",2169
"2537","131",477
"2538","022",868
"2539","572",4133
"2540","126",932
"2541","269",3844
"2542","072",5482
"2543","252",3507
"2544","054",2347
"2545","315",3589
"2546","059",548
"2547","080",2646
"2548","206",883
"2549","025",1353
"2550","334",3484
"2551","436",5521
"2552","433",5026
"2553","569",1658
"2554","210",3039
"2555","798",2126
"2556","089",833
"2557","035",5591
"2558","031",1294
"2559","066",2862
"2560","037",727
"2561","286",3684
"2562","327",1285
"2563","074",2337
"2564","151",3636
"2565","551",3474
"2566","128",5345
"2567","127",4990
"2568","379",5521
"2569","227",1672
"2570","130",2495
"2571","258",739
"2572","746",1837
"2573","086",3229
"2574","263",347
"2575","451",5508
"2576","084",1859
"2577","112",1672
"2578","658",985
"2579","039",5086
"2580","067",3284
"2581","048",2871
"2582","584",225
"2583","689",3073
"2584","300",768
"2585","145",4033
"2586","244",5196
"2587","100",1475
"2588","281",4819
"2589","209",1285
"2590","172",1800
"2591","309",4195
"2592","015",1473
