"","cod_dept","area","pop"
"21289","25","1011","419"
"21290","38","1286","3051"
"21291","02","350","132"
"21292","23","462","703"
"21293","67","588","468"
"21294","44","2272","425"
"21295","68","1792","11664"
"21296","38","477","103"
"21297","32","324","71"
"21298","01","2513","2783"
"21299","54","675","383"
"21300","21","272","94"
"21301","2A","1452","359"
"21302","37","3399","1635"
"21303","53","1065","226"
"21304","76","646","289"
"21305","47","639","502"
"21306","37","760","107"
"21307","77","1202","811"
"21308","33","1711","2781"
"21309","39","600","581"
"21310","31","486","171"
"21311","27","487","284"
"21312","14","291","1145"
"21313","39","343","492"
"21314","51","1374","85"
"21315","86","3084","1074"
"21316","16","677","98"
"21317","26","8794","530"
"21318","51","1041","583"
"21319","72","1829","887"
"21320","31","493","202"
"21321","38","1067","1096"
"21322","38","7958","1016"
"21323","49","3956","18250"
"21324","62","478","166"
"21325","89","586","105"
"21326","80","493","234"
"21327","02","902","234"
"21328","33","579","529"
"21329","64","3668","483"
"21330","09","964","40"
"21331","73","1155","433"
"21332","45","1028","423"
"21333","87","3132","1040"
"21334","88","1387","246"
"21335","28","1224","1265"
"21336","74","914","1211"
"21337","89","2662","7118"
"21338","74","537","2172"
"21339","81","940","120"
"21340","24","3301","1668"
"21341","08","563","85"
"21342","02","997","843"
"21343","74","387","868"
"21344","62","544","614"
"21345","26","852","71"
"21346","51","635","13174"
"21347","95","375","434"
"21348","62","1573","1768"
"21349","70","1129","411"
"21350","53","3854","1413"
"21351","73","1131","2548"
"21352","85","3510","3942"
"21353","38","1917","721"
"21354","37","2840","1372"
"21355","45","2697","814"
"21356","43","3456","951"
"21357","39","441","15"
"21358","76","325","114"
"21359","39","1010","725"
"21360","28","2778","508"
"21361","38","2971","7488"
"21362","94","280","31367"
"21363","35","2356","2169"
"21364","25","2786","1272"
"21365","46","1554","405"
"21366","76","301","81"
"21367","10","95","34"
"21368","24","486","41"
"21369","70","721","118"
"21370","27","692","133"
"21371","32","2522","388"
"21372","15","1644","124"
"21373","56","708","1197"
"21374","27","247","126"
"21375","65","635","180"
"21376","38","1313","2564"
"21377","73","465","3692"
"21378","70","1207","142"
"21379","63","1013","7471"
"21380","65","635","122"
"21381","80","401","293"
"21382","44","7630","2542"
"21383","50","908","946"
"21384","55","2949","37"
"21385","39","487","103"
"21386","54","951","243"
"21387","55","932","53"
"21388","02","575","103"
"21389","03","2914","259"
"21390","26","1182","1364"
"21391","26","903","296"
"21392","36","3909","625"
"21393","56","3993","18039"
"21394","85","1068","251"
"21395","21","1126","197"
"21396","40","4923","2656"
"21397","89","883","152"
"21398","41","1216","528"
"21399","78","477","4359"
"21400","86","1898","648"
"21401","47","921","160"
"21402","23","4180","1015"
"21403","42","2247","818"
"21404","55","394","15"
"21405","52","1130","116"
"21406","64","850","794"
"21407","69","1033","8123"
"21408","54","1057","475"
"21409","77","430","15638"
"21410","15","3195","223"
"21411","47","1430","832"
"21412","25","495","522"
"21413","61","508","50"
"21414","42","467","3770"
"21415","12","3080","1056"
"21416","16","903","339"
"21417","78","613","1855"
"21418","82","551","182"
"21419","74","2359","1030"
"21420","31","665","141"
"21421","62","382","168"
"21422","37","2351","484"
"21423","60","594","214"
"21424","72","1145","368"
"21425","29","2929","751"
"21426","58","3706","640"
"21427","79","3401","663"
"21428","08","5057","2393"
"21429","52","1215","100"
"21430","06","1822","46940"
"21431","02","914","132"
"21432","11","2590","2439"
"21433","25","349","2251"
"21434","56","2089","848"
"21435","81","567","107"
"21436","85","3983","3127"
"21437","23","1688","212"
"21438","09","1860","103"
"21439","78","865","1057"
"21440","81","541","483"
"21441","14","182","265"
"21442","24","946","244"
"21443","07","1230","790"
"21444","22","4377","1170"
"21445","07","2571","2404"
"21446","24","706","238"
"21447","24","2150","8108"
"21448","13","289","47982"
"21449","29","1251","2110"
"21450","49","2745","1879"
"21451","55","1367","173"
"21452","69","258","408"
"21453","76","632","816"
"21454","38","2091","496"
"21455","63","1236","132"
"21456","81","2370","1331"
"21457","25","605","186"
"21458","59","583","525"
"21459","54","1310","395"
"21460","33","1520","457"
"21461","71","4650","528"
"21462","34","466","856"
"21463","67","3404","4177"
"21464","02","751","1143"
"21465","52","2704","265"
"21466","58","3004","309"
"21467","43","1055","301"
"21468","55","638","247"
"21469","11","970","371"
"21470","62","659","8534"
"21471","39","550","139"
"21472","71","570","269"
"21473","50","2171","2352"
"21474","17","607","1857"
"21475","85","5654","8460"
"21476","60","745","540"
"21477","05","5660","1010"
"21478","42","859","3897"
"21479","25","473","235"
"21480","08","2428","242"
"21481","35","1499","392"
"21482","39","1598","293"
"21483","51","670","119"
"21484","70","775","1417"
"21485","29","2812","647"
"21486","02","1564","719"
"21487","71","1364","188"
"21488","80","333","85"
"21489","46","1908","306"
"21490","14","680","4422"
"21491","35","3942","4058"
"21492","35","1268","837"
"21493","51","2212","206"
"21494","67","196","464"
"21495","55","1969","472"
"21496","24","4444","1171"
"21497","57","481","968"
"21498","89","1823","1399"
"21499","31","1931","5637"
"21500","36","4550","5808"
"21501","11","459","877"
"21502","02","345","222"
"21503","21","461","188"
"21504","52","712","74"
"21505","84","1106","433"
"21506","45","3735","1235"
"21507","51","1093","93"
"21508","60","526","407"
"21509","91","442","535"
"21510","78","263","614"
"21511","03","3332","428"
"21512","08","1812","107"
"21513","63","1166","358"
"21514","35","2447","1401"
"21515","03","1839","129"
"21516","58","1461","110"
"21517","32","489","87"
"21518","15","1110","134"
"21519","12","3406","420"
"21520","16","678","134"
"21521","36","3185","7889"
"21522","59","704","4399"
"21523","67","353","253"
"21524","07","273","898"
"21525","89","2761","597"
"21526","38","901","2463"
"21527","56","3979","6754"
"21528","15","894","1096"
"21529","38","832","5020"
"21530","16","1096","770"
"21531","90","870","1593"
"21532","76","1794","694"
"21533","21","1037","2895"
"21534","01","389","99"
"21535","29","4912","139386"
"21536","50","707","419"
"21537","62","901","610"
"21538","02","1758","927"
"21539","33","1218","1091"
"21540","71","2132","1141"
"21541","80","612","593"
"21542","24","280","278"
"21543","07","1011","219"
"21544","24","2225","1618"
"21545","12","3078","886"
"21546","19","573","1606"
"21547","65","321","88"
"21548","21","1205","823"
"21549","58","1377","131"
"21550","52","2571","316"
"21551","62","1195","40830"
"21552","02","1954","282"
"21553","24","484","172"
"21554","14","732","103"
"21555","12","1539","153"
"21556","55","826","80"
"21557","78","545","7054"
"21558","62","901","1217"
"21559","39","3043","618"
"21560","34","2695","247"
"21561","95","439","866"
"21562","63","464","705"
"21563","01","851","765"
"21564","48","2244","140"
"21565","17","1641","680"
"21566","61","591","107"
"21567","62","2668","10184"
"21568","71","1097","310"
"21569","51","238","190"
"21570","64","1079","281"
"21571","38","541","6686"
"21572","59","657","777"
"21573","61","1921","448"
"21574","76","272","102"
"21575","52","1925","43"
"21576","08","3683","669"
"21577","48","1261","356"
"21578","04","2192","1380"
"21579","22","1467","2197"
"21580","74","739","757"
"21581","38","6204","1234"
"21582","47","512","512"
"21583","88","937","256"
"21584","40","3764","388"
"21585","33","661","204"
"21586","73","2354","431"
"21587","47","1024","560"
"21588","16","1663","256"
"21589","22","707","1360"
"21590","14","1397","849"
"21591","81","1934","425"
"21592","19","2209","1266"
"21593","77","1286","226"
"21594","65","498","160"
"21595","63","578","661"
"21596","47","2310","556"
"21597","40","1469","1861"
"21598","85","1846","995"
"21599","76","519","459"
"21600","38","867","1703"
"21601","42","1015","417"
"21602","47","1424","837"
"21603","65","212","158"
"21604","42","740","1391"
"21605","16","871","295"
"21606","51","2121","290"
"21607","33","3368","937"
"21608","76","304","116"
"21609","03","3648","218"
"21610","05","3748","1322"
"21611","24","2878","654"
"21612","07","1421","1505"
"21613","51","851","123"
"21614","11","217","263"
"21615","63","827","237"
"21616","77","830","25889"
"21617","02","519","173"
"21618","12","1841","434"
"21619","76","534","204"
"21620","68","1234","1063"
"21621","79","735","173"
"21622","08","2262","290"
"21623","86","5808","1293"
"21624","55","649","698"
"21625","71","621","354"
"21626","50","1219","1355"
"21627","42","2916","1133"
"21628","60","466","292"
"21629","14","719","229"
"21630","76","297","3993"
"21631","23","1739","385"
"21632","73","629","2239"
"21633","23","4799","253"
"21634","06","1464","100"
"21635","2A","7481","1391"
"21636","62","576","378"
"21637","57","666","313"
"21638","62","1073","236"
"21639","56","6089","1917"
"21640","39","1275","94"
"21641","65","155","58"
"21642","79","1519","1749"
"21643","32","996","563"
"21644","51","1762","234"
"21645","01","990","91"
"21646","32","1282","222"
"21647","80","790","328"
"21648","63","1913","241"
"21649","69","2293","1322"
"21650","64","723","509"
"21651","08","612","84"
"21652","19","582","248"
"21653","46","861","375"
"21654","23","3642","1973"
"21655","08","774","84"
"21656","55","1129","124"
"21657","16","655","177"
"21658","80","186","81"
"21659","24","628","131"
"21660","17","915","792"
"21661","26","534","1107"
"21662","73","265","526"
"21663","05","2670","126"
"21664","32","1289","159"
"21665","56","2550","3242"
"21666","33","2701","1911"
"21667","63","2485","1103"
"21668","85","2826","3065"
"21669","13","7057","44263"
"21670","07","1672","151"
"21671","21","2477","1842"
"21672","47","733","1183"
"21673","07","1099","1327"
"21674","80","1266","6189"
"21675","22","1484","879"
"21676","88","805","2194"
"21677","01","468","999"
"21678","74","925","2153"
"21679","36","2490","203"
"21680","67","490","269"
"21681","64","1432","138"
"21682","74","929","2536"
"21683","14","965","2212"
"21684","24","2913","876"
"21685","10","617","117"
"21686","77","494","249"
"21687","10","823","107"
"21688","74","917","1775"
"21689","07","1003","530"
"21690","33","593","391"
"21691","17","534","168"
"21692","27","1681","380"
"21693","63","2646","528"
"21694","32","888","85"
"21695","82","1006","894"
"21696","53","2601","523"
"21697","71","622","78"
"21698","10","1593","5080"
"21699","44","5832","8625"
"21700","52","350","37"
"21701","78","535","245"
"21702","21","488","79"
"21703","08","1380","542"
"21704","76","407","559"
"21705","02","2094","3183"
"21706","54","402","570"
"21707","58","1254","512"
"21708","49","2349","2506"
"21709","68","1652","482"
"21710","69","507","772"
"21711","55","906","726"
"21712","69","407","657"
"21713","08","801","78"
"21714","69","1320","3756"
"21715","02","994","2036"
"21716","07","950","1106"
"21717","31","385","135"
"21718","16","1960","270"
"21719","47","709","327"
"21720","42","1313","1685"
"21721","34","3586","4969"
"21722","80","710","214"
"21723","87","2360","521"
"21724","88","5937","32188"
"21725","80","394","114"
"21726","28","1816","951"
"21727","32","977","463"
"21728","55","608","74"
"21729","05","1247","499"
"21730","07","3074","651"
"21731","32","2162","653"
"21732","39","537","119"
"21733","88","882","857"
"21734","54","800","204"
"21735","68","774","1805"
"21736","15","277","77"
"21737","36","2554","763"
"21738","79","856","589"
"21739","61","847","2291"
"21740","02","851","139"
"21741","42","1417","4726"
"21742","51","1165","108"
"21743","11","2894","1288"
"21744","25","1629","1069"
"21745","30","2438","4024"
"21746","61","941","143"
"21747","51","1230","760"
"21748","77","986","877"
"21749","01","242","965"
"21750","24","2102","475"
"21751","31","1942","337"
"21752","72","2252","564"
"21753","08","382","1431"
"21754","53","3573","1237"
"21755","57","375","4286"
"21756","50","630","2576"
"21757","73","1062","898"
"21758","12","3012","1329"
"21759","76","739","1346"
"21760","02","810","872"
"21761","44","3559","1026"
"21762","85","1330","1822"
"21763","57","1063","930"
"21764","31","340","101"
"21765","67","404","707"
"21766","15","1942","273"
"21767","16","629","460"
"21768","03","2704","321"
"21769","51","386","369"
"21770","80","737","340"
"21771","21","2313","296"
"21772","76","1226","1608"
"21773","08","1102","72"
"21774","64","615","197"
"21775","32","924","336"
"21776","04","1892","292"
"21777","59","1287","970"
"21778","60","929","280"
"21779","48","4598","229"
"21780","52","914","107"
"21781","63","6051","6834"
"21782","61","63","758"
"21783","41","3356","547"
"21784","24","606","78"
"21785","54","831","764"
"21786","15","2853","999"
"21787","86","1956","403"
"21788","51","1366","511"
"21789","70","1335","269"
"21790","10","1058","223"
"21791","37","2040","3415"
"21792","45","2737","3598"
"21793","42","1079","655"
"21794","88","938","136"
"21795","01","1127","470"
"21796","10","1785","588"
"21797","41","449","107"
"21798","59","619","576"
"21799","45","2572","935"
"21800","50","602","389"
"21801","76","571","677"
"21802","86","1204","510"
"21803","26","1040","42"
"21804","13","4488","5389"
"21805","64","710","111"
"21806","89","2071","414"
"21807","02","1749","294"
"21808","17","625","254"
"21809","03","1168","1121"
"21810","18","9935","840"
"21811","93","542","25945"
"21812","26","1125","105"
"21813","32","2549","157"
"21814","51","662","132"
"21815","39","420","81"
"21816","54","930","154"
"21817","08","1102","6214"
"21818","56","6919","2376"
"21819","24","1777","309"
"21820","59","804","930"
"21821","02","783","133"
"21822","62","353","282"
"21823","34","4998","56"
"21824","74","732","678"
"21825","15","1399","517"
"21826","39","1802","394"
"21827","43","1245","64"
"21828","38","4941","179"
"21829","61","934","97"
"21830","24","871","562"
"21831","76","643","623"
"21832","16","1870","756"
"21833","76","704","643"
"21834","67","1284","690"
"21835","55","1605","491"
"21836","80","1535","747"
"21837","81","527","46"
"21838","14","421","112"
"21839","29","2778","905"
"21840","95","439","24606"
"21841","34","2189","580"
"21842","39","1373","232"
"21843","86","6805","726"
"21844","87","4174","667"
"21845","66","619","4887"
"21846","34","630","962"
"21847","07","1977","504"
"21848","35","1393","1108"
"21849","65","755","232"
"21850","72","577","142"
"21851","29","2368","6618"
"21852","88","851","88"
